iso3,country,region,subregion,disaggregation,disagg.value,section,continued_breastfeeding_1yr_2000,continued_breastfeeding_1yr_2001,continued_breastfeeding_1yr_2002,continued_breastfeeding_1yr_2003,continued_breastfeeding_1yr_2004,continued_breastfeeding_1yr_2005,continued_breastfeeding_1yr_2006,continued_breastfeeding_1yr_2007,continued_breastfeeding_1yr_2008,continued_breastfeeding_1yr_2009,continued_breastfeeding_1yr_2010,continued_breastfeeding_1yr_2011,continued_breastfeeding_1yr_2012,continued_breastfeeding_1yr_2013,continued_breastfeeding_1yr_2014,continued_breastfeeding_1yr_2015,continued_breastfeeding_1yr_2016,continued_breastfeeding_1yr_2017,continued_breastfeeding_1yr_2018,continued_breastfeeding_1yr_2019,continued_breastfeeding_1yr_2020,Dairy_2018,early_initiation_2000,early_initiation_2001,early_initiation_2002,early_initiation_2003,early_initiation_2004,early_initiation_2005,early_initiation_2006,early_initiation_2007,early_initiation_2008,early_initiation_2009,early_initiation_2010,early_initiation_2011,early_initiation_2012,early_initiation_2013,early_initiation_2014,early_initiation_2015,early_initiation_2016,early_initiation_2017,early_initiation_2018,early_initiation_2019,early_initiation_2020,exclusive_breastfeeding_2000,exclusive_breastfeeding_2001,exclusive_breastfeeding_2002,exclusive_breastfeeding_2003,exclusive_breastfeeding_2004,exclusive_breastfeeding_2005,exclusive_breastfeeding_2006,exclusive_breastfeeding_2007,exclusive_breastfeeding_2008,exclusive_breastfeeding_2009,exclusive_breastfeeding_2010,exclusive_breastfeeding_2011,exclusive_breastfeeding_2012,exclusive_breastfeeding_2013,exclusive_breastfeeding_2014,exclusive_breastfeeding_2015,exclusive_breastfeeding_2016,exclusive_breastfeeding_2017,exclusive_breastfeeding_2018,exclusive_breastfeeding_2019,exclusive_breastfeeding_2020,Fish_2018,Fruit_2018,Legumes_2018,minimum_accept_diet_2009,minimum_accept_diet_2010,minimum_accept_diet_2011,minimum_accept_diet_2012,minimum_accept_diet_2013,minimum_accept_diet_2014,minimum_accept_diet_2015,minimum_accept_diet_2016,minimum_accept_diet_2017,minimum_accept_diet_2018,minimum_accept_diet_2019,minimum_accept_diet_2020,minimum_diet_diversity_2005,minimum_diet_diversity_2006,minimum_diet_diversity_2007,minimum_diet_diversity_2008,minimum_diet_diversity_2009,minimum_diet_diversity_2010,minimum_diet_diversity_2011,minimum_diet_diversity_2012,minimum_diet_diversity_2013,minimum_diet_diversity_2014,minimum_diet_diversity_2015,minimum_diet_diversity_2016,minimum_diet_diversity_2017,minimum_diet_diversity_2018,minimum_diet_diversity_2019,minimum_diet_diversity_2020,minimum_meal_2006,minimum_meal_2009,minimum_meal_2010,minimum_meal_2011,minimum_meal_2012,minimum_meal_2013,minimum_meal_2014,minimum_meal_2015,minimum_meal_2016,minimum_meal_2017,minimum_meal_2018,minimum_meal_2019,minimum_meal_2020,Nuts_2018,Red meat_2018,solid_foods_2000,solid_foods_2001,solid_foods_2002,solid_foods_2003,solid_foods_2004,solid_foods_2005,solid_foods_2006,solid_foods_2007,solid_foods_2008,solid_foods_2009,solid_foods_2010,solid_foods_2011,solid_foods_2012,solid_foods_2013,solid_foods_2014,solid_foods_2015,solid_foods_2016,solid_foods_2017,solid_foods_2018,solid_foods_2019,solid_foods_2020,Vegetables_2018,Whole grains_2018
ECU,Ecuador,Latin America and the Caribbean,South America,education,None or primary,Diet,,,,,,,,,,,,,,,,,,,,59.7,,,,,,,,,,,,,,,,,,,,,,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85,,,,,,,,,,,,,,,,48.43,,,,,,,,,,,,,44.11,,,,,,,,,,,,,,,,,,,,,,,60.87,,,
ECU,Ecuador,Latin America and the Caribbean,South America,education,Secondary or higher,Diet,,,,,,,,,,,,,,,,,,,,49.57,,,,,,,,,,,,,,,,,,,,,,71.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,55.29,,,,,,,,,,,,,49.29,,,,,,,,,,,,,,,,,,,,,,,64.46,,,
ECU,Ecuador,Latin America and the Caribbean,South America,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.13,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,3.94,,,,,,,,,,,,,,,,,,,,,,0.36,0.25
ECU,Ecuador,Latin America and the Caribbean,South America,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.55,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,4.95,,,,,,,,,,,,,,,,,,,,,,0.4,0.13
ECU,Ecuador,Latin America and the Caribbean,South America,location,Rural,Diet,,,,,,,,,,,,,,,,,,,,59.19,,,,,,,,,,,,,,,,,,,,,,74.99,,,,,,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71,,,,,,,,,,,,,,,,50.43,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,57.69,,,
ECU,Ecuador,Latin America and the Caribbean,South America,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.5,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.55,,,,,,,,,,,,,,,,,,,,,,0.33,0.13
ECU,Ecuador,Latin America and the Caribbean,South America,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
ECU,Ecuador,Latin America and the Caribbean,South America,location,Urban,Diet,,,,,,,,,,,,,,,,,,,,49.72,,,,,,,,,,,,,,,,,,,,,,70.83,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.63,,,,,,,,,,,,,,,,54.31,,,,,,,,,,,,,50.54,,,,,,,,,,,,,,,,,,,,,,,65.96,,,
ECU,Ecuador,Latin America and the Caribbean,South America,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
ECU,Ecuador,Latin America and the Caribbean,South America,sex,Both,Diet,,,,,,,,,,,,,,,,,,,,52.98,,,,,,,26.4,,,,,,,,54.6,,,,,,,72.22,,,,,,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61,,,,,,,,,,,,,,,,52.99,,,,,,,,,,,,,47.55,,,,,,,,,,,,,,,,73.6,,,,,,,63.29,,,
ECU,Ecuador,Latin America and the Caribbean,South America,sex,Boys,Diet,,,,,,,,,,,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,,,,,,71.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49,,,,,,,,,,,,,,,,53.58,,,,,,,,,,,,,48.37,,,,,,,,,,,,,,,,,,,,,,,64.42,,,
ECU,Ecuador,Latin America and the Caribbean,South America,sex,Girls,Diet,,,,,,,,,,,,,,,,,,,,52.22,,,,,,,,,,,,,,,,,,,,,,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.69,,,,,,,,,,,,,,,,52.35,,,,,,,,,,,,,46.69,,,,,,,,,,,,,,,,,,,,,,,62.14,,,
ECU,Ecuador,Latin America and the Caribbean,South America,wealth,Highest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Latin America and the Caribbean,South America,wealth,Lowest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Latin America and the Caribbean,South America,wealth,Middle,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Latin America and the Caribbean,South America,wealth,Second highest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Latin America and the Caribbean,South America,wealth,Second lowest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.36,,,,,69.74,,,78.66,,,,,,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.15,,,,,,,64.18,,,55.4,,,,,,38.01,,,,,,,,,,,,,56.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.87,,,,,,,67.07,,,57.16,,,,,,43.72,,,,,,,,,,,,,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,,,,,,,69.78,,,60.14,,,,,,48.12,,,,,,,,,,,,,58.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.51,,,29.6,,42.42,,,56.97,,,,,,43.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36,,,,,,,67.2,,,55.95,,,,,,45.16,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.23,,,7.9,,18.98,,,28.55,,,,,,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08,,,,,,,35.97,,,30.97,,,,,,19.87,,,,,,,,,,,,,54.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Africa,Northern Africa,education,None or primary,Diet,67.95,,,,,70.03,,,65.94,,,,,,56.41,,,,,,,,58.29,,,55.8,,45.35,,,58.64,,,,,,30.23,,,,,,,59.16,,,,,42.32,,,54.5,,,,,,39.86,,,,,,,,,,,,,,,20.42,,,,,,,52.58,,,41.25,,,,,,30.95,,,,,,,,,,,,,50.42,,,,,,,,,63.2,,,,,57.87,,,56.45,,,,,,63.59,,,,,,,,
EGY,Egypt,Africa,Northern Africa,education,Secondary or higher,Diet,56.12,,,,,57.76,,,52.38,,,,,,48.58,,,,,,,,49,,,43.7,,36.33,,,51.41,,,,,,26.11,,,,,,,52.69,,,,,40.26,,,52.01,,,,,,39.43,,,,,,,,,,,,,,,23.2,,,,,,,58.74,,,49.98,,,,,,35.85,,,,,,,,,,,,,57.22,,,,,,,,,71.94,,,,,79.87,,,75.49,,,,,,78.52,,,,,,,,
EGY,Egypt,Africa,Northern Africa,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.44,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.14,,,,,,,,,,,,,,,,,,,,,,0.49,0.18
EGY,Egypt,Africa,Northern Africa,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,1.81,,,,,,,,,,,,,,,,,,,,,,0.46,0.45
EGY,Egypt,Africa,Northern Africa,location,Rural,Diet,68.33,,,,,67.76,,,61.59,,,,,,52.71,,,,,,,,57.62,,,53,,43.64,,,56.49,,,,,,28.31,,,,,,,62.12,,,,,42.58,,,57.33,,,,,,41.4,,,,,,,,,,,,,,,22.81,,,,,,,53.65,,,45.56,,,,,,35.15,,,,,,,,,,,,,54.59,,,,,,,,,63.76,,,,,67.54,,,65.57,,,,,,72.75,,,,,,,,
EGY,Egypt,Africa,Northern Africa,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.42,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2.07,,,,,,,,,,,,,,,,,,,,,,0.52,0.2
EGY,Egypt,Africa,Northern Africa,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
EGY,Egypt,Africa,Northern Africa,location,Urban,Diet,53.7,,,,,54.19,,,50,,,,,,45.58,,,,,,,,48.06,,,42.2,,33.71,,,49.42,,,,,,24.36,,,,,,,46.04,,,,,38.32,,,45.11,,,,,,34.89,,,,,,,,,,,,,,,21.97,,,,,,,60.72,,,49.55,,,,,,33.68,,,,,,,,,,,,,57.83,,,,,,,,,73.41,,,,,77.42,,,75.89,,,,,,81.23,,,,,,,,
EGY,Egypt,Africa,Northern Africa,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
EGY,Egypt,Africa,Northern Africa,sex,Both,Diet,62.57,,,59.7,,62.85,,,57.09,,,,,,50.46,,,,,,,,53.85,,,49.1,,40.05,,,53.8,,,,,,27.1,,,,,,,56.06,,,30.4,,41.13,,,52.83,,,,,,39.54,,,,,,,,,,,,,,,22.54,,,,,,,56.23,,,47.1,,,,,,34.69,,,,,,,,,,,,,55.61,,,,,,,,,67.75,,,,,71.11,,,69.37,,,,,,75.2,,,,,,,,
EGY,Egypt,Africa,Northern Africa,sex,Boys,Diet,65.74,,,,,65.62,,,59.73,,,,,,53.08,,,,,,,,53.78,,,47.5,,39.86,,,52.52,,,,,,26.72,,,,,,,56.85,,,,,42.05,,,53.01,,,,,,38.89,,,,,,,,,,,,,,,22.8,,,,,,,58.53,,,47.54,,,,,,34.46,,,,,,,,,,,,,56.64,,,,,,,,,65.52,,,,,73.9,,,67.9,,,,,,75.27,,,,,,,,
EGY,Egypt,Africa,Northern Africa,sex,Girls,Diet,59.05,,,,,59.85,,,54.23,,,,,,47.51,,,,,,,,53.93,,,50.8,,40.26,,,55.14,,,,,,27.53,,,,,,,55.25,,,,,40.06,,,52.64,,,,,,40.31,,,,,,,,,,,,,,,22.26,,,,,,,53.8,,,46.64,,,,,,34.94,,,,,,,,,,,,,54.46,,,,,,,,,70.05,,,,,68.27,,,70.83,,,,,,75.12,,,,,,,,
EGY,Egypt,Africa,Northern Africa,wealth,Highest,Diet,46.21,,,,,51.29,,,47.73,,,,,,43.4,,,,,,,,40,,,37.9,,29.74,,,46.09,,,,,,22.28,,,,,,,40.29,,,,,37.04,,,45.61,,,,,,35.06,,,,,,,,,,,,,,,23.52,,,,,,,66.33,,,55.37,,,,,,35.67,,,,,,,,,,,,,63.23,,,,,,,,,73.89,,,,,83.59,,,80.2,,,,,,88.64,,,,,,,,
EGY,Egypt,Africa,Northern Africa,wealth,Lowest,Diet,74.78,,,,,75.22,,,72.07,,,,,,58.09,,,,,,,,62.45,,,55.2,,48.14,,,58.1,,,,,,27.89,,,,,,,63.86,,,,,44.82,,,56.92,,,,,,39.37,,,,,,,,,,,,,,,24.96,,,,,,,45.64,,,39.79,,,,,,37.22,,,,,,,,,,,,,55.46,,,,,,,,,54.55,,,,,52.67,,,59.74,,,,,,67.84,,,,,,,,
EGY,Egypt,Africa,Northern Africa,wealth,Middle,Diet,66.8,,,,,61.9,,,52.66,,,,,,52.73,,,,,,,,58.04,,,53,,39.11,,,54.07,,,,,,30.9,,,,,,,57.28,,,,,43.7,,,52.36,,,,,,37.08,,,,,,,,,,,,,,,22.34,,,,,,,59.05,,,48.02,,,,,,34.94,,,,,,,,,,,,,56.65,,,,,,,,,70.54,,,,,78.15,,,65.29,,,,,,76.41,,,,,,,,
EGY,Egypt,Africa,Northern Africa,wealth,Second highest,Diet,58.25,,,,,53.92,,,47.25,,,,,,45.88,,,,,,,,52.84,,,42.2,,33.73,,,54.29,,,,,,24.76,,,,,,,53.72,,,,,39.38,,,50.41,,,,,,41.45,,,,,,,,,,,,,,,21.94,,,,,,,56.16,,,47.6,,,,,,34.08,,,,,,,,,,,,,52.67,,,,,,,,,72.59,,,,,78.13,,,76.47,,,,,,72.98,,,,,,,,
EGY,Egypt,Africa,Northern Africa,wealth,Second lowest,Diet,65.01,,,,,70.54,,,66.02,,,,,,52.85,,,,,,,,54.51,,,54.9,,47.51,,,56.16,,,,,,28.46,,,,,,,62.31,,,,,38.91,,,57.66,,,,,,44.64,,,,,,,,,,,,,,,20.59,,,,,,,55.05,,,44.34,,,,,,32.09,,,,,,,,,,,,,50.87,,,,,,,,,64.2,,,,,66.97,,,64.07,,,,,,71.22,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,education,None or primary,Diet,,,,,,,,,,,,,,,,,,,,,,,,,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,education,Secondary or higher,Diet,,,,,,,,,,,,,,,,,,,,,,,,,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.54,,,,,,,,,,,,,,,,,,,,,,0.23,0.29
ERI,Eritrea,Africa,Eastern Africa,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,1.81,,,,,,,,,,,,,,,,,,,,,,0.46,0.45
ERI,Eritrea,Africa,Eastern Africa,location,Rural,Diet,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.36,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,1.26,,,,,,,,,,,,,,,,,,,,,,0.5,0.71
ERI,Eritrea,Africa,Eastern Africa,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
ERI,Eritrea,Africa,Eastern Africa,location,Urban,Diet,,,,,,,,,,,,,,,,,,,,,,,,,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
ERI,Eritrea,Africa,Eastern Africa,sex,Both,Diet,,,80.9,,,,,,,,86,,,,,,,,,,,,,,76.8,,,,,,,,93.1,,,,,,,,,,,,,52,,,,,,,,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,sex,Boys,Diet,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,sex,Girls,Diet,,,,,,,,,,,,,,,,,,,,,,,,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,wealth,Highest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,wealth,Lowest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,wealth,Middle,Diet,,,,,,,,,,,,,,,,,,,,,,,,,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,wealth,Second highest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Africa,Eastern Africa,wealth,Second lowest,Diet,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Spain,Europe,Southern Europe,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,0.32,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,4.07,,,,,,,,,,,,,,,,,,,,,,0.34,0.18
ESP,Spain,Europe,Southern Europe,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.65,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,5.86,,,,,,,,,,,,,,,,,,,,,,0.56,0.42
ESP,Spain,Europe,Southern Europe,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.81,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,4.78,,,,,,,,,,,,,,,,,,,,,,0.55,0.25
ESP,Spain,Europe,Southern Europe,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
