Country,Series,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & Caribbean,Life Expectancy (Years),71.2284362721063,71.487118219397,71.8368420199417,72.0215493356835,72.343865150839,72.7146392232256,72.9242126806451,73.0656853232916,73.2878272128666,73.4919570166808,73.385642956432,73.8715444402344,74.0973427016933,74.346485387839,74.5506477009282,74.6119695820583,74.5792328754221
Latvia,Carbs (g/day),395.7259951456311,404.4516019417476,409.85475728155336,410.8708009708738,401.2979126213592,418.9366019417476,410.4408009708738,403.81189320388347,407.6626941747573,409.3558980582524,403.47167475728156,407.58276699029125,408.456213592233,424.5368689320388,417.3602669902913,406.52934466019417,411.9854126213592
Latvia,Fat (g/day),91.60792,100.24065,108.97964,111.49097,119.212105,118.38556,127.7777,123.66303,119.70512,120.16818,119.39832,119.71051,118.36573,120.629135,123.07655,125.3495,124.02286
Latvia,Protein (g/day),76.26726,77.74738,80.94036,85.59275,85.83272,85.56165,90.47515,92.79209,95.46582,96.16037,95.84701,96.33532,92.37542,92.2933,99.16873,95.14806,103.317375
Latvia,Life Expectancy (Years),70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878
Latvia,BMI,25.690890855444998,25.7654438709777,25.84357657814025,25.9239315493207,26.004619597417,26.08449167131315,26.16222106470635,26.237671301243402,26.3097801806319,26.3783723323681,26.4436984895674,26.5074037282869,26.570264284676,26.6330289032829,26.69613834165535,26.759199940811,26.822903320673497
Lebanon,Carbs (g/day),347.81410194174754,353.7081553398058,365.88165048543686,370.39759708737864,378.2377912621359,382.3393203883495,376.70679611650485,386.39905339805824,379.4034223300971,378.3737621359223,448.19507281553393,463.75805825242713,483.25349514563106,462.9860922330097,442.07711165048545,455.27444174757284,476.9872572815534
Lebanon,Fat (g/day),83.69303,88.754555,87.70503,89.53855,91.63235,90.43854,95.8134,95.64094,92.102684,94.87075,105.01258,105.874115,105.42689,102.155106,93.80007,91.88551,96.22649
Lebanon,Protein (g/day),68.898125,70.21716,72.20721,71.919174,72.93015,72.921005,72.396,71.7802,71.51361,71.032974,76.885635,78.06515,80.230515,76.80115,71.53752,72.170975,75.575874
Lebanon,BMI,26.5374748696745,26.6226251106947,26.7057128250457,26.786917875508898,26.866646896831398,26.94451265591715,27.02162688897285,27.1000628414547,27.1822987555333,27.26726070667285,27.3534108676258,27.440603894277,27.5286980540893,27.617464869468,27.70684419095305,27.79631252621615,27.886000956946
Lebanon,Life Expectancy (Years),73.931,74.365,75.064,75.593,75.976,76.273,76.08,77.08,77.584,77.889,78.156,78.404,78.628,78.765,78.973,79.229,79.505
Lesotho,Carbs (g/day),422.2179854368932,429.45432038834946,439.59764563106796,448.3081310679612,457.0872572815534,466.2563349514563,472.153640776699,470.43429611650487,474.97097087378637,476.2116019417476,470.3776699029126,466.21395631067963,455.7607038834951,425.27793689320384,364.80815533980586,337.3293203883495,346.67475728155335
Lesotho,Fat (g/day),32.335075,32.955803,32.999866,31.509712,32.242474,33.281322,34.623455,33.24312,31.828518,32.506725,33.81676,35.591705,35.039265,33.18486,50.693485,48.925415,45.073853
Lesotho,Protein (g/day),63.93653,65.153244,66.52818,67.145134,68.423775,69.93266,72.45606,71.791725,71.28797,72.48148,75.89283,76.02208,75.18781,67.69047,62.559994,60.248047,61.014725
Lesotho,BMI,23.8814339564863,23.95765472926015,24.0340532073671,24.11082222242775,24.187531236376202,24.2634275281108,24.33813594074315,24.4109457668974,24.4809182702531,24.54765053359145,24.61168377298965,24.6745041047298,24.7361179146659,24.79619157173685,24.855881636025202,24.91510328746385,24.9740935048767
Lesotho,Life Expectancy (Years),48.427,46.849,45.595,44.53,43.711,43.233,42.914,43.123,43.566,44.034,45.596,46.692,47.835,49.002,50.033,51.101,52.264
Liberia,Fat (g/day),50.5136,50.4015,51.815422,55.347897,58.45809,58.685936,57.337513,54.573944,55.611042,55.91971,55.152115,53.503662,60.45861,55.56448,57.526714,57.51519,55.226
Liberia,Carbs (g/day),365.8705825242718,353.63995145631065,356.91708737864076,350.1037621359223,355.5879368932039,361.50815533980585,345.4442475728155,352.27946601941744,368.26752427184465,372.6009708737864,357.52444174757284,355.4811650485437,341.9612621359223,346.1106796116505,350.3015048543689,346.2041990291262,359.3818689320388
Liberia,Protein (g/day),39.406002,34.811337,34.04526,34.06336,35.690956,36.210682,33.405247,34.262623,35.993324,36.144775,35.416214,36.83481,35.93907,36.61441,39.389835,39.025394,40.927284
Liberia,BMI,23.06905614255195,23.146675634003053,23.230920760725,23.3195633085048,23.4096292366809,23.49822467792705,23.583997171263,23.6659488983269,23.743227842129052,23.81419712221015,23.8783717144918,23.936741545867598,23.98928875182175,24.0388025663893,24.0883020334662,24.137290516434902,24.185912408396803
Liberia,Life Expectancy (Years),51.356,52.752,53.788,53.042,56.013,56.912,57.62,58.285,58.772,59.194,59.433,59.62,59.913,59.943,59.121,59.148,60.416
Libya,Life Expectancy (Years),70.68,70.861,71.004,71.132,71.49,71.592,71.724,71.863,72.269,72.356,72.374,70.071,72.247,72.34,71.511,71.698,71.756
Libya,Carbs (g/day),,,,,,,,,,,449.2095631067961,462.4130582524272,500.93769417475727,514.3342475728156,535.9286650485437,501.1476941747573,504.4424757281553
Libya,BMI,27.19390960102165,27.264041964063,27.332395074971103,27.39875336489945,27.46337682485155,27.526008488855602,27.5877240264551,27.650886865598352,27.71815596745375,27.78799056549945,27.85927539197445,27.93206215079065,28.0061023216656,28.08107078930575,28.15683323495785,28.2331698462893,28.309456815714398
Libya,Fat (g/day),,,,,,,,,,,90.11553,96.23683,102.03447,90.41954,78.124756,92.18261,90.050095
Libya,Protein (g/day),,,,,,,,,,,77.56103,78.7016,88.412735,88.83565,86.53402,86.14005,86.96024
Liechtenstein,Life Expectancy (Years),76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.6829268292683,81.5,81.8414634146342,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659
Lithuania,Carbs (g/day),486.28774271844657,493.8846601941747,480.25245145631067,475.3956796116505,482.1416504854369,490.8896359223301,491.74932038834953,503.96043689320385,494.46109223300965,490.35354368932036,462.89606796116504,481.8038834951456,489.4813834951456,499.4096116504854,493.72504854368935,484.3738834951456,482.5734466019417
Lithuania,Fat (g/day),73.30989,82.024666,87.544075,91.33116,92.41581,98.224075,98.77042,100.56191,100.0396,96.50829,95.70454,96.76617,90.93865,92.058525,94.23107,96.27698,96.215904
Lithuania,Protein (g/day),101.87003,101.463585,105.282524,105.12674,113.71332,116.92183,115.877106,122.97291,123.891975,123.885635,111.77258,111.38813,114.11812,116.368355,119.42815,120.91011,123.316345
Lithuania,Life Expectancy (Years),72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171
Lithuania,BMI,26.15009056327705,26.1802207023748,26.21428153502445,26.2512595471044,26.2891073966929,26.3265215380692,26.363077412943802,26.3982607536846,26.43093069438915,26.46085020970445,26.4882354052342,26.5142148145101,26.5392560161986,26.56409395827075,26.588999073269548,26.61367436066915,26.6387652995922
Luxembourg,Life Expectancy (Years),77.8731707317073,77.8243902439025,77.9658536585366,77.7268292682927,79.1219512195122,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585
Luxembourg,Carbs (g/day),432.809927184466,406.5452912621359,410.87376213592233,405.2615776699029,396.5875485436893,405.1718203883495,418.03606796116503,423.8607766990291,426.4448058252427,433.202572815534,442.9959708737864,444.2044417475728,435.04555825242716,427.7516990291262,437.51415048543686,425.25669902912625,423.867645631068
Luxembourg,BMI,25.7355946593354,25.8037928419361,25.870773173969,25.936232108990502,25.99979040542025,26.0607392459204,26.11861114640555,26.17266579754525,26.222362364762148,26.2681892415199,26.309275324229,26.3463239468799,26.37986348684445,26.411425956112602,26.44168484536045,26.4711623196167,26.4998838287464
Luxembourg,Fat (g/day),144.64142,152.26604,150.31001,150.84174,153.76756,149.69522,144.64287,143.89796,145.66856,143.84581,140.59601,137.10359,138.62502,138.5147,137.72325,139.2469,139.04416
Luxembourg,Protein (g/day),99.24332,107.184525,105.85226,107.02821,106.74079,108.42412,108.35144,107.83171,107.80629,108.11692,110.48117,113.474655,114.24194,111.21775,111.543945,111.75401,110.59813
Macao,Fat (g/day),107.21383,106.89446,108.384674,110.78575,113.46239,118.70773,115.47851,120.33794,120.16135,120.64063,138.43213,144.24074,146.70604,147.7161,146.38599,148.19986,149.33398
Macao,Carbs (g/day),297.17521844660195,304.19402912621354,306.296213592233,307.36480582524274,319.22055825242717,318.9559223300971,321.59492718446603,317.35249999999996,314.32133495145627,315.37912621359226,329.9458009708738,341.3956067961165,339.97565533980577,343.32286407766986,363.75825242718446,357.8416504854369,352.76269417475726
Macao,Protein (g/day),71.31585,74.049126,76.521935,79.38898,81.918785,83.451706,85.12164,88.28991,88.35901,85.98649,91.04278,95.780945,94.20387,93.87474,105.28268,103.99234,100.77867
"Macao SAR, China",Life Expectancy (Years),80.959,81.179,81.293,81.501,81.691,82.033,82.257,82.543,82.893,83.276,83.109,83.229,83.326,83.727,83.883,83.984,84.231
Macedonia (TFYR),BMI,25.797923831447,25.854545498499853,25.9136773407614,25.97516124286675,26.03890707256435,26.1048867216885,26.173553366074252,26.2441231917181,26.315781931341952,26.3880006754158,26.460723554291448,26.535188606618348,26.61192418349915,26.690960534038197,26.772275869225098,26.855532061688002,26.94050726879945
Madagascar,BMI,20.6709470423043,20.72120579396035,20.76925820598015,20.8152739214313,20.859481758947197,20.90115522916265,20.942982086755002,20.98448188657565,21.02569485828905,21.0663178353075,21.107111866700002,21.148875708115,21.191371619612752,21.23410444606925,21.277201703529798,21.3196553749899,21.361171604920052
Madagascar,Carbs (g/day),371.4273786407767,372.40970873786404,362.82987864077666,367.4189805825243,368.8659951456311,384.18946601941747,385.12385922330094,389.40764563106796,382.25245145631067,386.7605582524272,395.44148058252426,403.93682038834953,403.7914077669903,384.8865776699029,376.4854126213592,363.77597087378643,362.60111650485436
Madagascar,Fat (g/day),26.234495,25.097805,24.804607,25.60824,25.24672,26.122768,27.96128,27.10487,26.966192,25.138233,25.67707,23.79875,22.730143,22.505367,21.35337,22.087725,23.037397
Madagascar,Protein (g/day),45.322956,44.074192,43.7654,44.82415,45.033375,46.746517,47.04967,47.355747,46.12229,46.14176,46.1759,46.069942,45.499203,43.774494,42.96976,41.99106,42.267765
Madagascar,Life Expectancy (Years),57.938,58.57,58.892,59.491,60.149,60.57,61.315,61.757,62.142,62.734,62.873,63.494,63.544,63.962,64.255,64.339,64.997
Malawi,BMI,21.76194871664945,21.8494847810168,21.934429676902703,22.01683612196955,22.09675529177255,22.1736828456842,22.248282456079203,22.32056292322455,22.390620523462253,22.45844642428365,22.52481195624855,22.5914953512808,22.658703351622,22.72660079751995,22.795068032102748,22.86336660003555,22.93172830106245
Malawi,Carbs (g/day),419.68288834951454,422.2221359223301,407.9566747572816,406.6271116504854,409.5816990291262,414.3810194174757,428.321286407767,428.7620873786408,428.39631067961164,424.0302427184466,471.22228155339803,469.4591747572816,474.0796844660194,470.174708737864,456.93609223300973,465.125,453.88932038834946
Malawi,Fat (g/day),29.498732,32.214172,32.407192,32.369446,30.95832,31.533173,33.061253,35.129803,38.27293,40.206127,37.005886,38.91123,39.573833,41.03866,43.4783,44.890076,47.931087
Malawi,Protein (g/day),56.850082,57.413395,56.707523,57.11481,56.853127,57.260265,59.89372,61.865852,62.50906,61.608627,67.323845,67.3019,69.37525,68.8129,65.21745,67.91341,68.392494
Malawi,Life Expectancy (Years),44.518,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209
Malaysia,BMI,23.9511794567711,24.080230598541398,24.2069848482885,24.33125149776665,24.45328669494915,24.57371327774015,24.6927046331983,24.8103507158942,24.92668058852555,25.042310190659002,25.157822474169848,25.273859275913352,25.39028890433365,25.50644509173025,25.622605730604498,25.7383866848199,25.85245531830565
Malaysia,Carbs (g/day),436.9900242718446,430.59808252427183,414.307281553398,420.13373786407766,419.62963592233007,414.01550970873785,419.1371359223301,423.92781553398055,413.7665048543689,422.53844660194176,415.2606310679612,420.49101941747574,421.3905339805825,416.33864077669904,402.065,403.49160194174755,401.77895631067963
Malaysia,Life Expectancy (Years),72.775,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289
Malaysia,Protein (g/day),77.964005,76.03873,76.9762,76.19401,78.02767,78.515305,78.56563,78.88041,74.78755,77.34106,75.32879,75.583534,76.5112,77.450134,76.89619,76.71799,76.58009
Malaysia,Fat (g/day),87.51812,87.410995,87.816765,86.154655,87.83996,84.83561,83.1737,82.96794,82.959114,82.86612,87.4694,87.197426,87.79139,87.59102,88.723366,91.35229,88.41555
Maldives,Life Expectancy (Years),70.876,72.181,73.291,74.06,73.538,74.751,75.13,75.686,76.543,77.069,77.657,78.124,78.682,79.057,79.424,79.695,79.872
Maldives,Protein (g/day),94.69772,98.50409,100.20938,84.937294,82.39904,96.29435,79.34198,89.83235,87.67841,92.75269,107.032875,106.21125,106.053925,107.9081,105.35086,101.813286,100.164085
Maldives,Fat (g/day),57.88157,58.80639,59.76739,56.88647,59.1737,57.09136,53.82302,57.0937,57.15361,56.68577,55.156246,52.83162,52.048683,54.23952,54.71606,56.04066,59.779907
Maldives,Carbs (g/day),352.7241504854369,357.12606796116506,359.65347087378643,357.46599514563104,365.0516262135922,361.1003640776699,363.9700485436893,361.50257281553394,367.80881067961167,365.12912621359226,402.09733009708737,406.86958737864074,405.91997572815535,399.8485922330097,385.4717718446602,388.73611650485435,382.31053398058253
Maldives,BMI,23.37225102152175,23.49230816105245,23.6187475251374,23.75025037645715,23.88675666106215,24.027746439490848,24.17277657426565,24.320755370544802,24.47134850138035,24.623764579093198,24.7776523117401,24.932571116880553,25.08766879549605,25.24203258257565,25.395841656803697,25.5488574825078,25.6999626691318
Mali,Life Expectancy (Years),50.539,51.284,52.222,52.893,53.538,54.003,54.615,54.941,55.291,55.874,56.382,56.755,57.079,57.357,57.9,58.363,58.731
Mali,BMI,21.5731966580625,21.69787972562905,21.82205242794045,21.94474841477765,22.064006410232,22.1781633920093,22.2874225428995,22.390793931726,22.48772861280245,22.577812984597998,22.6612018443694,22.7394446224097,22.813111106147552,22.884048519422798,22.95416828070735,23.02313073639315,23.0910667323559
Mali,Fat (g/day),47.282883,51.19266,51.944515,52.253838,52.755543,52.500134,54.2764,54.542908,56.21366,57.365314,58.309464,59.42034,57.744152,56.787395,56.903904,57.25736,55.114765
Mali,Protein (g/day),62.200863,62.354008,62.67031,64.65367,64.889404,66.54244,66.825386,69.22023,70.163246,72.39214,81.5189,82.37402,80.45286,79.705505,78.36106,76.38807,76.92242
Mali,Carbs (g/day),379.4533737864078,381.3983737864078,377.7350970873787,379.3417475728155,381.26325242718445,388.692354368932,399.3779854368932,410.7554126213592,417.6547330097087,424.17999999999995,463.6029854368932,462.15808252427183,471.8700485436893,472.2358252427184,465.84381067961164,464.43356796116507,471.8081553398058
Malta,BMI,27.098916003441047,27.14181950859395,27.1822814956215,27.21977597670525,27.253491315308047,27.28269796905255,27.30682077683835,27.325610811464102,27.33856655262835,27.34529586163345,27.34548853127025,27.340189167265898,27.330405905206398,27.318160451492602,27.304491999448402,27.2903012345335,27.27586642306065
Malta,Fat (g/day),108.82399,111.534454,105.51188,106.076385,109.74471,107.16511,112.83837,111.17316,113.28313,112.665215,117.98282,114.752686,116.589165,114.05199,113.373085,108.98834,107.173615
Malta,Carbs (g/day),480.0783737864078,474.56652912621354,483.01349514563105,486.11046116504855,477.2873058252427,484.9655582524272,473.0827912621359,475.49594660194174,474.6479854368932,480.57116504854366,470.608495145631,466.78606796116503,458.29490291262135,449.6600485436893,442.4556310679612,448.50946601941746,428.26099514563106
Malta,Protein (g/day),111.74694,109.94793,111.77269,113.38641,113.118996,111.43432,112.70654,116.72471,114.454254,111.49448,108.92986,109.090485,107.12145,108.26702,111.47566,106.707054,105.91516
Malta,Life Expectancy (Years),78.3487804878049,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854
Marshall Islands,Life Expectancy (Years),63.275,63.642,63.719,63.745,63.695,63.585,63.489,63.36,63.236,63.23,63.226,63.256,63.373,63.464,63.623,63.827,64.057
Marshall Islands,BMI,29.30596363857525,29.344925056216702,29.381709475998647,29.4172733972389,29.452091190977953,29.48566275876885,29.5185642708222,29.5518433198653,29.58556385039035,29.6200257563802,29.6547481165654,29.68998484621305,29.72575360903335,29.76206653013145,29.7988919533289,29.8357131573714,29.87237466447355
Mauritania,Protein (g/day),73.99473,78.01537,81.24132,84.75232,80.102715,82.535995,79.96143,83.938515,83.77152,83.439026,81.19208,82.47294,80.16271,82.25544,84.23174,84.54489,84.505066
Mauritania,Fat (g/day),67.02129,66.96993,70.49479,70.77267,72.44081,74.254196,74.990776,74.65659,76.89025,74.61365,73.027916,72.69996,84.43439,76.68744,72.79627,70.27294,69.10033
Mauritania,Life Expectancy (Years),61.028,61.185,61.268,61.347,61.593,61.656,61.891,62.228,62.399,62.8,63.105,63.346,63.578,63.911,64.155,64.485,64.768
Mauritania,Carbs (g/day),423.6669660194175,421.82866504854366,419.96910194174757,440.24184466019415,418.02179611650485,424.07718446601945,422.4944660194175,454.1000485436893,462.9851699029126,465.40485436893204,453.3435922330097,464.31601941747573,449.1459708737864,465.22749999999996,474.6995145631068,480.6141262135922,477.895145631068
Mauritania,BMI,23.7749949983599,23.88984312204455,24.00228013899735,24.11180397065245,24.21718620934,24.317182924715198,24.41150742344825,24.49969310890065,24.58152587962635,24.656494354374303,24.72503824022325,24.78799004834585,24.84611024496365,24.9014841020654,24.9559946479908,25.00959682488385,25.0617503208681
Mauritius,BMI,24.591919392646197,24.65355517497315,24.7122369337495,24.76846762012615,24.8224302451566,24.87307535509005,24.92151872942025,24.968148773600902,25.0129574956355,25.056011863916403,25.09846464559105,25.1417451484215,25.18581184774515,25.23057141322265,25.27621924472445,25.322260645637748,25.3685529906787
Mauritius,Carbs (g/day),433.0417718446602,445.7809223300971,431.80031553398055,439.0494417475728,450.5025970873786,442.2967233009709,441.4860679611651,451.52609223300965,434.4731796116505,462.1457038834951,469.39470873786405,456.25703883495146,445.4167475728155,440.7849029126213,438.00303398058253,441.61764563106794,437.08679611650484
Mauritius,Fat (g/day),82.19461,80.9502,85.748764,81.746666,81.86741,83.90386,85.43596,84.46731,84.75832,82.98443,87.20996,88.22482,89.486595,89.718,90.68683,89.46271,88.668076
Mauritius,Protein (g/day),76.561646,77.7566,79.63704,80.52555,82.51523,80.96309,79.99938,83.25748,81.04817,86.0139,83.67994,83.614685,82.68079,84.32151,84.15917,84.74082,83.752365
Mauritius,Life Expectancy (Years),71.6634146341463,71.7658536585366,71.9658536585366,72.1170731707317,72.2658536585366,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805
Mexico,Fat (g/day),88.258484,89.92568,92.16474,91.66305,94.03337,95.47057,93.57524,95.53869,95.44636,94.1034,97.523964,98.251656,98.91037,98.797356,98.6406,100.24515,101.654976
Mexico,Protein (g/day),91.37873,92.91437,92.9579,92.16942,91.88668,91.42743,92.32701,92.92851,92.43812,91.07356,89.62593,88.59271,88.9312,90.17589,90.88759,91.096924,91.67825
Mexico,Carbs (g/day),500.81432038834953,506.9306796116505,504.9118932038835,506.34434466019417,498.43179611650487,483.9352427184466,489.84878640776697,490.0731310679612,485.08395631067964,480.3453883495145,470.1910922330097,463.4441990291262,463.33019417475725,460.3892475728155,468.9270631067961,468.25288834951454,469.33917475728157
Mexico,BMI,26.84847916140365,26.950354041601152,27.04655264538055,27.1369914115961,27.2224206014266,27.3033994198765,27.3806909060462,27.45490558894535,27.52781702348325,27.59986392959545,27.67234057248345,27.7461048659776,27.820320556657,27.8942537206772,27.96789783605875,28.04098016055845,28.113935045784153
Mexico,Life Expectancy (Years),73.569,73.867,74.106,74.274,74.372,74.376,74.331,74.238,74.152,74.119,74.19,74.365,74.574,74.739,74.797,74.682,74.412
Micronesia,Protein (g/day),,,,,,,,,,,,,,,,,
Micronesia,Fat (g/day),,,,,,,,,,,,,,,,,
Micronesia,Carbs (g/day),,,,,,,,,,,,,,,,,
Micronesia (Federated States of),BMI,28.9720493423604,29.02210285392045,29.072629497293647,29.12419845030545,29.1774026084628,29.2320355357176,29.2882509136685,29.34662203517675,29.407552824001797,29.4706670980246,29.5346330034514,29.599557585941753,29.6655619119107,29.732279684270452,29.79969744108235,29.86776059506755,29.93624972635525
"Micronesia, Fed. Sts.",Life Expectancy (Years),69.769,70.479,69.46,70.76,70.838,70.884,71.093,71.06,71.137,71.112,71.233,71.318,71.398,71.499,71.529,71.408,71.595
Moldova,Protein (g/day),65.417244,66.322235,67.94195,65.53947,68.11327,71.3412,70.3286,67.939445,68.75386,65.64007,78.92758,81.00964,81.03893,83.061714,86.14902,87.161446,90.05368
Moldova,Carbs (g/day),432.41917475728155,436.6230825242718,436.17601941747574,417.92716019417475,411.60749999999996,405.68111650485434,409.39745145631065,410.37973300970873,405.9678640776699,380.19963592233006,470.3067233009709,480.10182038834955,491.68747572815533,497.52179611650485,516.5892475728155,522.9137864077669,531.3288106796117
Moldova,Life Expectancy (Years),66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24,69.917
Moldova,Fat (g/day),41.30598,40.549496,43.28189,49.713688,52.66695,57.16334,63.448418,71.85228,79.1237,84.604454,74.617386,79.17161,83.421394,88.77489,87.5887,89.55879,93.142456
Moldova,BMI,26.0102882710983,26.091311631736453,26.1742741429759,26.25816265967745,26.341461103460198,26.4231009106636,26.502222635701848,26.5787276575724,26.651819664683252,26.72144182119525,26.78791553137565,26.85339010081225,26.91832892851645,26.98361178382025,27.04935762660315,27.115489071217247,27.18261623228695
Monaco,Life Expectancy (Years),,,,,,,,,,,,,,,,,
Mongolia,Life Expectancy (Years),62.882,63.279,63.518,64.208,64.796,64.879,65.513,65.97,66.382,66.766,67.182,67.439,68.111,68.585,69.047,69.498,69.865
Mongolia,Protein (g/day),79.83193,75.67479,72.96814,71.76057,73.4258,71.98114,72.05365,75.58987,79.23304,82.08226,71.680466,75.833275,79.40764,82.9402,84.8529,92.515884,93.43844
Mongolia,Fat (g/day),78.3063,77.37777,73.37945,74.390015,75.91397,77.11559,76.45539,83.83603,83.89145,93.444725,100.0024,104.87644,106.34898,114.25044,109.67678,129.13191,122.84286
Mongolia,Carbs (g/day),268.19485436893206,284.39478155339805,298.4484708737864,296.7376699029126,295.1958252427184,301.6110436893204,313.5847330097087,309.598640776699,316.0769174757282,312.26291262135925,320.7204854368932,324.0454611650485,331.24538834951454,308.15507281553397,321.6076941747573,297.4095631067961,317.17626213592234
Mongolia,BMI,24.4454730818129,24.532794756799653,24.62820965163325,24.731043854376,24.84098580306415,24.95763097543615,25.080165067897,25.207621446906202,25.33979767935075,25.474485904370198,25.61015196366295,25.745959452495647,25.88117099144025,26.0153414699424,26.14855159722965,26.280441118422402,26.41042343847705
Montenegro,Life Expectancy (Years),73.8184878048781,74.0694146341464,73.9064878048781,73.9317317073171,74.5639512195122,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,75.9829268292683,76.2,76.490243902439,76.4414634146341,76.4487804878049,76.4414634146341
Montenegro,Protein (g/day),,,,,,,98.59499,103.76101,108.1798,107.670166,106.447685,109.70622,105.73867,107.69217,105.97598,107.88092,111.40699
Montenegro,Fat (g/day),,,,,,,114.367455,115.408455,118.5802,121.919624,126.857155,131.70682,130.67767,132.48724,134.74103,134.88083,137.40724
Montenegro,BMI,25.4069795243297,25.4981797867815,25.5898365657833,25.68142302585415,25.7730309077865,25.86429043677355,25.9523118885876,26.0374172546816,26.11959977351965,26.198604847803452,26.2750384644034,26.3504622859102,26.42581852616175,26.5019737208161,26.57925254811125,26.65757654339305,26.73666533450795
Montenegro,Carbs (g/day),,,,,,,430.04218446601936,456.81648058252426,464.38616504854366,459.1542718446602,447.3237621359223,440.86771844660194,424.0884223300971,420.9231067961165,412.75922330097086,420.8706310679612,426.7799757281553
Morocco,Life Expectancy (Years),66.787,67.18,67.547,67.915,68.231,68.704,69.128,69.604,70.048,70.458,70.829,71.269,71.679,72.122,72.538,72.92,73.284
Morocco,BMI,24.7359833658519,24.8228077523321,24.90687385922545,24.98869352187145,25.068863278468548,25.1471873526841,25.22581600797045,25.3067924983579,25.392172426429298,25.480706094061752,25.571028113590152,25.662666360028602,25.755288435740297,25.84837915493255,25.941784819346502,26.0350853323273,26.12764245710595
Morocco,Protein (g/day),82.00438,85.12663,87.14729,87.97914,89.528854,87.83518,91.215485,87.87912,88.46664,89.60583,93.91613,96.11317,96.57993,97.1079,98.786446,99.65269,99.92328
Morocco,Fat (g/day),60.819584,60.649967,59.35859,61.33603,59.11927,60.434326,61.385372,63.587177,62.47754,64.51033,67.904144,65.217865,67.31691,66.50735,68.99577,66.40848,69.11685
Morocco,Carbs (g/day),535.0231067961165,543.7954611650486,551.4979611650485,556.077427184466,571.254150485437,553.0141990291263,560.0001699029126,550.5636650485436,554.4964563106796,552.2513106796116,555.7893203883494,571.1755339805825,570.3282524271845,572.6492718446602,576.2813834951456,579.1522330097087,582.7864805825243
Mozambique,BMI,21.5617262041178,21.64606086890215,21.72807560988565,21.80813883147065,21.8863894904662,21.9623196997962,22.0373766042135,22.1115075103298,22.1845792308199,22.25666099808625,22.3285627921542,22.401942103939348,22.4769307131873,22.5529106564382,22.62976721032865,22.70652879359725,22.783243283831702
Mozambique,Protein (g/day),37.50134,36.539482,40.11792,41.689598,41.917027,41.705803,45.2332,45.288998,45.639427,45.448284,49.10631,50.806046,52.746376,48.233578,43.802086,41.877785,40.10237
Mozambique,Fat (g/day),39.8156,38.14788,39.632202,37.391167,37.38181,40.45837,38.50808,38.20445,40.898346,38.087017,41.53894,43.07978,44.41052,42.969894,39.3502,39.480164,37.128105
Mozambique,Carbs (g/day),373.42014563106795,377.68504854368933,386.4266504854369,403.7729611650485,396.29621359223296,385.3414077669903,405.3714563106796,399.31230582524273,413.6496601941747,419.80990291262134,438.5971844660194,439.9139077669903,427.95155339805825,403.0193446601941,355.436140776699,335.4777427184466,322.13021844660193
Mozambique,Life Expectancy (Years),49.491,50.065,50.59,50.87,51.249,51.561,51.961,52.566,53.164,53.788,54.198,54.869,55.639,56.492,57.274,58.151,59.038
Myanmar,Protein (g/day),53.476868,55.062405,56.84911,59.503857,62.804108,64.76023,69.173515,71.64962,75.72741,79.67192,87.05165,87.062874,89.153564,89.98895,94.23848,96.43115,97.40661
